,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
22,0.04258,-0.010083,0.20688,0.091891,0.087771,0.12537,0.055161,0.12359,0.07959,0.13794,0.0013347,-0.12859,0.20819,0.28544,0.16217,0.18471,-0.19161,0.080584,0.14562,0.043346,-0.13623,0.10507,1,0.034164,0.021897,0.16834,0.083085,0.19149,0.3857,-0.20611,0.13626,-0.014697,0.097671,0.037602,0.31084,-0.036738,0.20678,-0.042236,-0.085172,-0.23391,-0.033886,-0.037432,-0.039557,0.11949,0.089893,0.17216,-0.071115,0.19926,-0.012382,0.099533,-0.025122,-0.22209,0.22199,0.032278,0.045296,-0.055503,-0.27496,0.31309,-0.041554,0.062629,-0.11609,6.9345e-05,0.044569,-0.13225,0.09817,-0.066794,-0.34829,0.01149,0.071742,0.10404,0.045107,0.3162,0.12427,0.27468,0.32288,0.19455,0.15934,0.11606,-0.040693,0.0071496,0.030802,0.098816,0.28675,0.32564,0.051112,0.050785,-0.16593,0.050043,0.13422,-0.040925
23,-0.31428,-0.16499,-0.19187,-0.3635,-0.31425,-0.28082,-0.30974,-0.22043,0.029155,-0.19749,-0.10831,-0.06063,0.023204,-0.13904,-0.35469,0.010786,-0.16826,0.10726,0.19866,0.055021,-0.21171,-0.25325,0.034164,1,-0.056964,0.018313,0.44425,0.16154,0.19904,-0.0053613,0.20836,-0.046894,0.082059,0.25563,0.011062,0.32945,0.16986,0.36024,-0.11616,0.29467,0.043955,0.28133,0.24534,0.11094,-0.019106,0.10906,0.35252,0.04049,0.027554,-0.013347,0.076421,0.20859,0.05266,-0.0050533,0.095542,-0.17426,0.086683,-0.22918,0.16004,-0.019181,-0.30064,0.04099,0.35963,0.0074092,0.3027,0.033846,0.27636,0.033017,-0.084978,0.0099033,0.011351,-0.20148,0.0088315,-0.18319,-0.014355,0.064936,-0.092701,-0.11625,-0.0024905,-0.014542,-0.23361,-0.18205,-0.13556,-0.09587,0.088582,0.092237,0.32806,0.20811,-0.16181,0.085961
24,0.0034853,-0.020981,-0.0039179,-0.10374,-0.052128,-0.097711,0.01544,-0.10113,-0.1285,-0.12219,0.096651,-0.012818,-0.1576,-0.10755,-0.11299,0.073359,-0.08616,-0.12905,0.24604,0.036701,-0.066289,-0.20585,0.021897,-0.056964,1,-0.027284,-0.036508,0.11084,0.012925,0.21525,0.058833,-0.14851,-0.15834,-0.0058694,0.054788,-0.31742,-0.31567,-0.12305,-0.13417,0.11192,-0.02709,0.011443,0.16855,0.097386,0.29334,0.22537,0.026692,-0.13742,0.21177,0.1365,0.062549,0.14751,0.11806,0.20917,0.22,0.041379,-0.065479,-0.084947,-0.11748,0.088168,0.13537,-0.079546,0.18598,-0.092078,0.38782,-0.27169,-0.15676,-0.1766,0.074099,0.03991,-0.18402,-0.038553,-0.024317,-0.099313,0.049205,0.032102,-0.068625,-0.06268,0.19804,0.12405,0.18146,-0.012256,-0.062606,0.13891,-0.081975,-0.25793,-0.013008,0.026663,-0.14943,-0.17636
25,-0.041949,-0.0062014,-0.0089882,-0.085086,-0.070984,-0.07674,0.052086,0.1502,-0.036421,-0.073184,0.086616,0.06089,0.15244,-0.071289,-0.03428,-0.075244,-0.19375,-0.065418,0.091124,0.041661,0.061831,-0.10948,0.16834,0.018313,-0.027284,1,-0.090452,-0.024657,0.17508,-0.07176,-0.015133,-0.02579,0.24512,0.092211,0.1833,0.21436,-0.053422,0.022987,0.035962,-0.18356,0.18326,0.12807,0.067445,-0.1016,-0.14099,-0.13846,-0.17028,0.24259,0.061843,-0.021476,0.22057,0.1508,0.0029973,0.074591,-0.21396,-0.098644,-0.17541,-0.047587,0.21022,0.20988,-0.096456,0.055106,0.20278,0.20872,-0.032642,0.0080549,-0.33839,-0.11196,0.05163,0.21057,0.061217,0.17265,0.070556,0.37711,-0.027486,0.05763,-0.090482,-0.15677,0.25686,-0.038262,-0.074224,0.20708,0.071651,0.13745,-0.11829,-0.29847,0.042892,-0.017217,0.17644,-0.13026
26,0.0036922,0.047491,-0.056795,0.073603,-0.066107,-0.058628,-0.08922,-0.025466,0.15217,0.058351,-0.038191,0.013003,0.080311,0.11918,-0.057793,0.20872,-0.31428,0.2865,0.1073,0.087052,-0.22005,-0.19541,0.083085,0.44425,-0.036508,-0.090452,1,0.26531,-0.020118,-0.016262,0.15409,-0.14938,-0.16566,-0.048013,0.19841,0.080641,0.2765,0.3768,-0.14341,0.16749,0.016833,0.12527,0.056576,0.31912,0.020345,0.099671,0.25606,-0.22921,0.22337,0.025433,0.037671,0.083739,-0.017008,0.035596,0.13369,0.17413,0.13369,-0.023608,0.10675,0.11664,-0.1445,0.023615,0.19062,-0.22001,0.33119,0.073095,0.086424,-0.010043,0.044298,0.0046881,0.11614,0.0038302,-0.17155,-0.22559,0.13591,-0.2073,-0.14964,0.26228,-0.040378,0.046715,-0.29745,-0.16272,-0.0034134,0.13082,-0.019549,0.30826,-0.018349,-0.017537,-0.058656,-0.045872
27,-0.33492,-0.27297,-0.30901,-0.23163,-0.40131,-0.24736,-0.15764,-0.16268,-0.47512,0.07292,-0.19641,-0.26803,0.017356,-0.1845,-0.2324,-0.086003,-0.47484,0.19975,0.048957,0.017582,-0.19625,-0.041757,0.19149,0.16154,0.11084,-0.024657,0.26531,1,0.19011,-0.098649,0.10995,-0.014007,-0.010551,-0.058237,0.29778,-0.047817,0.29462,0.026657,-0.096105,0.095095,0.16889,-0.099368,0.16674,0.41044,0.32142,0.37028,0.18556,-0.075799,-0.14001,0.19232,0.075511,-0.057932,0.15704,0.22779,0.16291,0.24808,0.16734,0.1529,-0.21775,-0.070896,0.069649,0.23297,0.16897,-0.060836,0.087479,-0.20905,-0.022775,-0.053334,0.187,-0.1076,0.1322,0.045124,0.06405,-0.10876,-0.027107,-0.15713,0.084811,-0.013304,-0.21828,0.41358,-0.23767,-0.12883,-0.02417,0.096377,-0.18697,0.077782,-0.18805,-0.15624,0.088609,-0.10024
28,-0.11585,-0.0042063,0.018798,-0.12693,-0.070746,-0.060546,0.039823,0.00045458,-0.056075,0.1724,-0.11128,-0.095379,0.065802,0.1333,-0.0056318,-0.091242,-0.12011,-0.05625,-0.052604,-0.040236,-0.10238,0.0236,0.3857,0.19904,0.012925,0.17508,-0.020118,0.19011,1,-0.10536,0.091674,-0.0024732,0.18872,0.03375,0.36731,0.080023,0.06357,0.021664,-0.094846,-0.15821,-0.016024,-0.020484,-0.013739,-0.064824,-0.12572,0.22302,-0.10083,0.19828,-0.18078,-0.11729,-0.030798,-0.0086081,0.24529,-0.11105,-0.15677,-0.1769,-0.23152,0.19405,-0.0092348,0.094989,0.091067,0.17859,0.3665,0.21515,0.06842,-0.08434,-0.23578,0.05823,-0.013337,-0.09055,-0.14771,-0.16553,0.017853,0.21513,0.11429,0.094919,0.029712,-0.036239,0.15494,0.0132,0.0043528,0.22211,-0.020672,0.17874,-0.092526,-0.019191,0.18651,0.23292,-0.17059,0.13147
29,-0.20887,-0.067278,-0.0067583,-0.15911,-0.28758,-0.18986,-0.16356,-0.11572,-0.12073,-0.16431,-0.17798,-0.12281,-0.13125,-0.068158,0.18035,0.048413,0.11324,-0.071271,-0.05808,0.089088,0.054966,0.01078,-0.20611,-0.0053613,0.21525,-0.07176,-0.016262,-0.098649,-0.10536,1,0.12064,-0.021464,0.14244,0.098868,0.16221,0.04301,-0.12,-0.0085701,0.15874,-0.062881,0.12279,-0.14367,0.28431,0.0058582,0.046667,-0.098107,-0.037285,-0.29563,0.28404,0.22068,-0.35401,0.0086587,-0.2635,0.22653,-0.13508,-0.10114,0.1603,-0.17646,-0.10525,-0.0035333,0.11779,0.17389,0.033845,0.22084,0.038632,-0.022566,0.14879,0.25896,0.049889,-0.041824,0.012287,-0.062004,-0.36388,-0.094672,-0.090246,-0.10431,-0.22359,-0.069703,0.1194,-0.010849,-0.11941,-0.081019,0.16755,-0.02383,-0.18821,0.25744,-0.031883,0.17996,-0.25701,-0.010414
30,-0.093177,-0.0077206,0.16128,0.12551,-0.089043,-0.011694,0.0026278,-0.15319,-0.20856,-0.16634,-0.058806,-0.011606,0.038685,-0.074268,-0.094838,-0.117,-0.10024,-0.12669,0.099305,-0.021842,-0.015685,-0.023813,0.13626,0.20836,0.058833,-0.015133,0.15409,0.10995,0.091674,0.12064,1,-0.14069,-0.12828,-0.19916,0.10703,0.0022939,-0.070544,0.12467,-0.33074,0.1528,-0.13351,-0.07164,-0.050337,0.054561,0.29328,0.16694,0.2754,-0.001459,0.35824,-0.067423,-0.181,0.18057,0.13549,0.085925,0.08553,-0.0041314,0.06182,-0.21625,0.09069,-0.05208,-0.046452,-0.17151,-0.15744,0.096189,0.06605,-0.058237,0.017632,0.14939,-0.15972,-0.027111,0.13953,0.16289,0.0053117,0.093587,0.21513,0.12471,0.089066,-0.26764,-0.0016583,0.13923,0.05178,0.11246,0.12956,0.18998,0.13804,-0.18818,-0.083508,0.10076,-0.298,0.026921
31,-0.25399,-0.3277,-0.18736,-0.19172,-0.32582,-0.17693,-0.24041,-0.24933,-0.19521,0.12176,-0.22629,-0.15883,-0.15992,-0.1996,-0.017294,-0.46935,-0.098898,-0.25594,-0.23361,-0.27602,-0.13769,0.22783,-0.014697,-0.046894,-0.14851,-0.02579,-0.14938,-0.014007,-0.0024732,-0.021464,-0.14069,1,0.0716,0.017282,0.058792,0.23932,0.22923,-0.23177,0.074828,-0.09201,0.22552,0.14935,0.045716,-0.041924,0.16077,0.13758,0.11082,0.15338,0.085804,0.11488,0.023112,-0.040478,-0.038153,-0.085155,0.137,0.21836,0.062461,0.32628,0.24106,0.077188,0.29682,-0.093959,-0.0012318,0.074138,0.08313,-0.16043,-0.11077,0.017859,-0.28631,-0.17478,0.11383,-0.011325,0.33319,-0.29372,0.11946,0.1508,-0.098062,0.15432,-0.0012837,-0.10664,-0.2138,-0.028152,-0.24847,-0.020066,0.34626,-0.029191,0.33209,-0.057269,-0.050069,-0.30483
32,-0.059866,-0.05791,-0.098676,-0.1613,-0.076248,-0.071803,0.03577,0.11044,-0.042794,0.026236,-0.070342,0.019809,-0.015278,0.016373,0.027492,-0.20165,0.11957,-0.02362,0.01684,0.20882,0.13072,0.024484,0.097671,0.082059,-0.15834,0.24512,-0.16566,-0.010551,0.18872,0.14244,-0.12828,0.0716,1,0.30386,0.03456,0.4357,-0.02567,-0.033238,0.11215,-0.24044,-0.018488,0.23242,0.070003,-0.21353,0.082684,-0.086468,-0.1344,0.023914,-0.32409,-0.07089,-0.02968,0.051968,-0.19873,0.072006,-0.034849,-0.032021,-0.32137,-0.0086363,0.343,-0.13628,-0.28244,0.10935,0.087997,0.045811,-0.0051325,0.17944,-0.0019863,0.17593,-0.042571,-0.086473,0.02925,-0.0087349,-0.069929,0.2511,0.058841,-0.14202,-0.15778,0.076252,0.043274,0.1581,-0.13818,-0.26284,-0.058312,-0.12844,-0.10789,-0.062601,0.17822,0.15983,0.05414,0.0027853
33,-0.076013,-0.1986,-0.14098,-0.27743,-0.26377,-0.2341,-0.17894,0.11994,-0.073887,0.065355,0.0394,0.01262,0.051608,-0.054251,-0.24273,0.02313,0.13334,0.030267,0.092622,0.064296,-0.092419,0.026976,0.037602,0.25563,-0.0058694,0.092211,-0.048013,-0.058237,0.03375,0.098868,-0.19916,0.017282,0.30386,1,0.089647,0.11242,0.014059,-0.082982,0.23707,0.026558,0.13344,0.17245,0.22489,-0.18769,-0.14078,-0.071687,-0.015308,-0.10586,-0.20909,0.1242,-0.18154,-0.039781,-0.030058,0.11042,0.069992,-0.18666,-0.20993,0.069277,0.0318,0.073188,-0.20383,-0.10687,0.1716,-0.083037,-0.023461,-0.1734,0.19572,-0.02482,-0.027576,0.23957,0.21363,0.021698,0.14647,0.10886,-0.24997,0.19371,0.1304,0.10527,0.085828,0.060178,-0.12922,-0.095536,-0.22026,-0.082805,-0.21852,0.22217,0.061191,0.16421,0.014072,0.17184
34,-0.22586,-0.098455,-0.099974,-0.15753,-0.20219,-0.1282,-0.21528,-0.15768,-0.22558,0.19682,-0.0068847,-0.015305,-0.1554,0.20131,0.022002,-0.089239,-0.11286,0.23375,-0.22537,-0.076646,-0.13168,0.11078,0.31084,0.011062,0.054788,0.1833,0.19841,0.29778,0.36731,0.16221,0.10703,0.058792,0.03456,0.089647,1,0.13519,0.15567,0.05182,0.091003,-0.054667,0.14483,0.070906,0.037447,0.31661,-0.091606,0.26499,-0.16786,0.04677,0.091413,0.35785,-0.14135,0.065334,0.19451,0.2085,-0.059808,0.016979,0.15305,0.25126,-0.05644,-0.089455,0.1373,0.0071584,0.079466,0.26715,-0.097262,0.097507,-0.049679,0.11937,0.058043,0.053685,0.070169,0.15176,0.11082,0.019494,0.16523,0.013507,0.21787,0.11738,0.23044,0.19614,-0.27473,0.27054,0.21793,0.14933,-0.16552,0.24902,-0.14331,0.028421,-0.30404,-0.1245
35,-0.35467,-0.26159,-0.38226,-0.29411,-0.19582,-0.26693,-0.24794,-0.24887,-0.090554,-0.12429,-0.16907,0.1202,-0.18799,-0.206,-0.23827,-0.42136,-0.14054,-0.073915,-0.10343,-0.23405,0.13487,-0.029017,-0.036738,0.32945,-0.31742,0.21436,0.080641,-0.047817,0.080023,0.04301,0.0022939,0.23932,0.4357,0.11242,0.13519,1,0.052064,0.40331,0.099025,0.017098,0.10632,0.38173,-0.086865,0.10125,-0.14865,0.054196,0.066286,0.15164,-0.14693,-0.3008,-0.089407,0.18262,-0.0090202,0.26201,-0.16799,-0.096529,-0.054349,0.17234,0.38839,-0.14125,-0.13095,0.013178,-0.011297,0.33374,0.11056,0.17477,0.17346,0.13005,-0.26724,0.042667,-0.065847,-0.26523,0.101,0.071572,0.081331,0.073356,-0.18389,0.1161,-0.092195,-0.070367,-0.19788,-0.30307,-0.017328,-0.27294,0.16783,0.12723,-0.031799,-0.0093901,-0.25042,0.057093
36,-0.24182,-0.19594,-0.21229,-0.11534,-0.25697,-0.16714,-0.073138,-0.20142,-0.10014,0.035655,-0.23199,-0.23488,-0.13825,-0.082375,0.086169,0.21982,-0.10761,0.060307,-0.29922,-0.030643,-0.07983,-0.19222,0.20678,0.16986,-0.31567,-0.053422,0.2765,0.29462,0.06357,-0.12,-0.070544,0.22923,-0.02567,0.014059,0.15567,0.052064,1,0.13497,-0.067457,0.048874,0.40796,-0.35492,0.18454,0.11085,-0.069644,0.056332,0.2832,0.084416,0.043707,0.19365,-0.11875,-0.28334,0.020217,-0.13439,0.01458,0.10477,-0.045018,0.27295,0.039155,-0.17055,-0.10403,0.16944,0.11209,-0.013324,-0.03359,0.038246,-0.16069,0.1279,0.016918,-0.062,0.30934,0.11117,-0.053258,-0.13395,-0.094747,-0.051805,-0.042594,0.31947,-0.2556,-0.10281,-0.3551,-0.045122,-0.2501,-0.045144,0.070526,0.22373,0.023526,-0.10484,0.059345,-0.28817
37,-0.10974,-0.081056,-0.18939,0.03743,-0.10875,-0.13815,-0.067481,-0.13933,0.10388,-0.11911,0.023087,0.09084,0.00061899,0.082095,-0.002784,0.060793,-0.096343,0.12097,0.22138,-0.24166,-0.039929,-0.29666,-0.042236,0.36024,-0.12305,0.022987,0.3768,0.026657,0.021664,-0.0085701,0.12467,-0.23177,-0.033238,-0.082982,0.05182,0.40331,0.13497,1,-0.25456,0.11938,-0.01724,0.088104,0.18045,0.10588,-0.15182,0.010138,0.1249,-0.28883,0.0032445,-0.46374,-0.22339,0.020108,-0.11671,0.078548,-0.35308,-0.0099256,0.19788,-0.15627,0.1854,-0.094691,-0.050019,-0.074405,-0.036356,0.12414,0.16026,-0.0089218,0.10542,-0.048152,-0.026484,0.11364,-0.11762,-0.29497,0.043667,-0.16319,-0.15335,0.21768,-0.039921,0.21064,-0.054384,0.10502,-0.21019,-0.10875,-0.0033122,-0.085792,-0.099964,0.093462,-0.14814,0.034095,-0.076929,-0.013333
38,-0.012946,-0.071057,-0.16744,-0.11067,-0.1127,0.070559,-0.27393,0.09222,0.12787,0.059057,0.019348,0.018688,-0.22263,-0.018313,-0.21414,-0.031684,-0.018495,-0.087783,-0.2845,-0.23312,-0.058837,0.16404,-0.085172,-0.11616,-0.13417,0.035962,-0.14341,-0.096105,-0.094846,0.15874,-0.33074,0.074828,0.11215,0.23707,0.091003,0.099025,-0.067457,-0.25456,1,-0.15051,0.012328,0.037103,-0.15217,0.064408,-0.089758,-0.11198,-0.15982,0.061759,-0.12304,0.080645,0.17399,-0.074884,-0.10092,0.11505,-0.18272,-0.30617,0.003769,0.23516,-0.078612,0.066548,0.11299,-0.013822,-0.030359,0.25379,-0.27928,0.19747,0.12089,-0.1199,-0.080651,-0.26785,0.02415,-0.18268,-0.23365,0.063987,-0.20521,-0.060067,-0.10921,-0.14521,0.024108,-0.18283,-0.36676,0.11103,0.10947,-0.058846,-0.15351,0.27513,0.092781,-0.11663,-0.25995,-0.04102
39,-0.1809,-0.20427,-0.17741,-0.18522,-0.13547,-0.28849,-0.15288,-0.23863,-0.0017184,-0.095654,0.063745,0.019345,-0.051404,-0.18305,-0.22763,0.10798,0.11635,-0.014855,-0.15089,0.073033,-0.12564,-0.27079,-0.23391,0.29467,0.11192,-0.18356,0.16749,0.095095,-0.15821,-0.062881,0.1528,-0.09201,-0.24044,0.026558,-0.054667,0.017098,0.048874,0.11938,-0.15051,1,0.20219,0.20303,0.11679,0.18062,-0.050982,0.13211,0.20707,-0.11634,0.11283,0.027395,0.25868,0.22085,0.10999,0.20702,0.070877,-0.0041245,0.23933,0.037235,0.14726,-0.072393,0.06963,-0.044023,0.11817,0.085218,0.27474,-0.0044487,0.23377,0.0046577,0.14661,0.10432,0.11687,-0.25411,-0.030633,-0.069695,0.10826,-0.038252,0.21156,0.062171,-0.12923,0.12141,-0.062816,0.0089553,-0.26675,-0.21618,0.043054,0.042034,-0.13874,0.019258,-0.14828,-0.098592
40,-0.39747,-0.50896,-0.46965,-0.44098,-0.52545,-0.39657,-0.35654,-0.2355,-0.18863,-0.014353,-0.46086,-0.55466,-0.26196,-0.47991,-0.18038,-0.086037,-0.14845,0.065212,-0.25267,0.036926,0.0043615,-0.18568,-0.033886,0.043955,-0.02709,0.18326,0.016833,0.16889,-0.016024,0.12279,-0.13351,0.22552,-0.018488,0.13344,0.14483,0.10632,0.40796,-0.01724,0.012328,0.20219,1,-0.068876,0.46869,0.083445,-0.033165,0.051255,0.12019,0.17641,0.27246,0.14519,0.13799,0.21234,-0.27172,0.27429,0.011277,-0.0058764,-0.086747,0.20206,0.0044049,0.019414,-0.00060365,0.16996,0.086217,0.19895,0.058478,-0.092295,-0.20946,-0.084554,0.22672,0.15507,0.19654,-0.029204,-0.22964,0.073379,-0.1269,0.06982,-0.064708,0.16466,0.11053,-0.10472,-0.36259,0.12009,0.10614,-0.03457,-0.11115,0.17811,-0.12119,0.023936,-0.22948,-0.3032
41,-0.32579,-0.27542,-0.19415,-0.3548,-0.073334,-0.22261,-0.32369,-0.060256,-0.063628,-0.14908,-0.059141,-0.0081187,0.012848,-0.04661,-0.35349,-0.31066,-0.009563,0.045688,0.04294,-0.28699,0.029363,-0.054512,-0.037432,0.28133,0.011443,0.12807,0.12527,-0.099368,-0.020484,-0.14367,-0.07164,0.14935,0.23242,0.17245,0.070906,0.38173,-0.35492,0.088104,0.037103,0.20303,-0.068876,1,-0.067097,-0.016761,-0.12998,0.1666,0.07756,0.12666,0.093688,-0.17708,0.30064,0.25439,-0.13425,-0.069974,0.15413,-0.28411,-0.053359,-0.030161,0.30644,0.15515,-0.12156,-0.26526,0.073384,0.08429,0.17297,0.18588,0.36971,-0.345,-0.11599,0.1423,0.0031496,-0.34051,0.095523,0.041549,0.027859,0.18457,0.0084337,-0.13192,0.077966,0.086401,-0.32049,0.023839,-0.11298,-0.084954,0.12685,0.046014,0.16538,0.12961,-0.026824,0.21828
42,-0.23052,-0.32097,-0.24713,-0.25598,-0.43023,-0.16795,-0.2253,0.079525,-0.13341,-0.011605,-0.16941,-0.18355,-0.11026,-0.25128,-0.1512,0.1186,0.05148,-0.010361,0.11601,0.011183,0.14175,-0.096087,-0.039557,0.24534,0.16855,0.067445,0.056576,0.16674,-0.013739,0.28431,-0.050337,0.045716,0.070003,0.22489,0.037447,-0.086865,0.18454,0.18045,-0.15217,0.11679,0.46869,-0.067097,1,-0.18388,0.0055731,0.14051,0.02037,-0.24301,0.29546,0.094269,0.013064,-0.11805,-0.23714,0.11514,-0.010779,-0.017521,0.16714,-0.1468,-0.09262,-0.086225,-0.045798,-0.01158,0.078756,0.001985,0.0045431,-0.42478,-0.093569,-0.17026,0.15836,0.02376,0.16195,0.012534,-0.13233,-0.085387,-0.096687,-0.02661,-0.059206,0.13607,-0.012478,-0.10863,-0.29559,0.016705,-0.07791,0.081707,-0.20202,0.034147,-0.014359,0.22864,-0.040727,-0.17388
43,0.0016749,-0.038425,-0.053524,-0.083121,-0.035529,0.046498,0.019067,-0.096994,0.11789,0.060618,0.054816,0.036745,0.10184,0.022029,0.0001093,-0.012883,-0.21932,0.1874,0.065402,-0.033956,-0.31054,-0.07207,0.11949,0.11094,0.097386,-0.1016,0.31912,0.41044,-0.064824,0.0058582,0.054561,-0.041924,-0.21353,-0.18769,0.31661,0.10125,0.11085,0.10588,0.064408,0.18062,0.083445,-0.016761,-0.18388,1,-0.023237,0.22701,0.31354,0.0036612,0.045661,0.10634,-0.05379,0.087583,0.1204,0.28384,0.18499,0.07453,0.26822,0.10305,0.088357,-0.013649,-0.069187,0.26715,0.02071,0.087153,0.15471,0.20896,-0.01983,0.048938,0.017488,0.098461,0.057862,0.061693,-0.036361,-0.17547,0.055038,-0.1387,0.15209,-0.031022,0.1977,0.2936,-0.32117,-0.10218,0.16598,0.002162,0.047354,0.12114,-0.25626,-0.20374,-0.030107,-0.29936
